,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,mean_sent,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
1643, WA border plan ‘more harm than good’," The Australian; Canberra, A.C.T."," Nov 9, 2021",0,34.5,11.375,24,,Doherty,,0.028636687,9,2,0,1,0
1644, STUDENT RETURN SPED UP," Herald Sun; Melbourne, Vic."," Nov 9, 2021",0,27.66666667,9.148148148,27,Burnet,Doherty,,0.028190921,4,0,0,0,0
1645, Lockdown kicked out of school," The Courier - Mail; Brisbane, Qld."," Nov 9, 2021",0,16,4.2,5,,Doherty,,0.002192982,5,2,0,0,0
1646, STUDENT RETURN SPED UP," Herald Sun; Melbourne, Vic."," Nov 9, 2021",0,27.66666667,9.148148148,27,Burnet,Doherty,,0.028190921,4,0,0,0,0
1647, Vital tests for children to stay in school," The Advertiser; Adelaide, S. Aust."," Nov 9, 2021",0,27,9.3,10,Burnet,Doherty,,0.021890142,8,3,0,0,0
1648, Low-vax NT communities hit with new rules, AAP Bulletin Wire; Sydney," Nov 9, 2021",0,25.625,8.9375,16,,Doherty,,-0.01471738,7,1,-1,0,-0.142857143
1649, Fast tests could help keep schools open, AAP Bulletin Wire; Sydney," Nov 9, 2021",0,23.18181818,7.318181818,22,Burnet,Doherty,,0.02765055,7,0,0,0,0
1650, ACT set to ease COVID rules as school cases grow," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,29.47826087,10.30434783,23,,Doherty,,0.028937412,10,2,2,0,0.2
1651, ACT kids could get COVID tests before school," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,28.37931034,8.827586207,29,Burnet,Doherty,,0.041791609,8,1,0,0,0
1652, ACT kids could get COVID tests before school," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,28.37931034,8.827586207,29,Burnet,Doherty,,0.041791609,8,1,0,0,0
1653, ACT set to ease COVID rules as school cases grow," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,29.47826087,10.30434783,23,,Doherty,,0.028937412,10,2,2,0,0.2
1654, ACT kids could get COVID tests before school," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,28.37931034,8.827586207,29,Burnet,Doherty,,0.041791609,8,1,0,0,0
1655, ACT kids could get COVID tests before school," The Canberra Times; Canberra, A.C.T."," Nov 9, 2021",0,28.37931034,8.827586207,29,Burnet,Doherty,,0.041791609,8,1,0,0,0
1656, Rapid tests may reduce quarantine," Sydney Morning Herald; Sydney, N.S.W."," Nov 9, 2021",0,28.8125,9.1875,16,,Doherty,,0.058699881,5,0,0,1,0
1657, Scott Morrison says the Pfizer vaccine for young children is not yet approved," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Nov 8, 2021",0,30.23529412,10.58823529,17,Burnet,Doherty,,0.042576261,13,4,2,0,0.153846154
1658, Qld mask rules to be relaxed as vaccination rate hits 80 per cent," The Courier - Mail (Online); Brisbane, Qld."," Nov 8, 2021",0,32.33333333,10.44444444,18,,Doherty,,0.025559237,13,3,0,0,0
1659, Covid-19 vaccine turnaround a welcome positive," The Australian (Online); Canberra, A.C.T."," Nov 8, 2021",0,25.15384615,10.30769231,13,,,,0.049761883,6,1,1,0,0.166666667
1660," WA border plan ‘more harm than good’, says Scott Morrison"," The Australian (Online); Canberra, A.C.T."," Nov 8, 2021",0,34.31034483,11.37931034,29,,Doherty,,0.029966799,13,2,0,1,0
1661, Rapid Covid-19 antigen tests ‘keep kids in school’," The Australian (Online); Canberra, A.C.T."," Nov 8, 2021",0,26.61111111,9.5,18,Burnet,Doherty,,0.014069085,10,1,0,0,0
1662, Doherty Institute recommends rapid tests to keep children in school," News.com.au; Sydney, N.S.W."," Nov 8, 2021",0,30.84210526,11.05263158,19,Burnet,Doherty,,0.007144776,10,2,0,0,0
1663, Scott Morrison says Mark McGowan’s border ban does more harm than good," News.com.au; Sydney, N.S.W."," Nov 8, 2021",0,33.76470588,12.82352941,17,,Doherty,,-0.007775452,14,4,-1,1,-0.071428571
1664, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Nov 8, 2021",0,25.64912281,8.578947368,57,,,Thompson,0.029813353,4,2,0,0,0
1665, Light the lights as the shackles come off," The Australian; Canberra, A.C.T."," Nov 8, 2021",0,30.12820513,10.82051282,39,Burnet,,,0.037110313,8,4,0,0,0
1666, Business is crying out for Covid clarity," The Courier - Mail; Brisbane, Qld."," Nov 8, 2021",0,30.84210526,12.47368421,19,,Doherty,,0.002350573,7,3,-1,0,-0.142857143
1667, Queensland expected to reach 80pc first-dose mark this week," The Gold Coast Bulletin; Southport, Qld."," Nov 8, 2021",0,24.82352941,9,17,,Doherty,,0.043916324,9,2,0,0,0
1668, Light the lights as the shackles come off," The Australian; Canberra, A.C.T."," Nov 8, 2021",0,31.64864865,11.43243243,37,Burnet,,,0.038985645,8,4,0,0,0
1669, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Nov 8, 2021",0,25.64912281,8.578947368,57,,,Thompson,0.029813353,4,2,0,0,0
1670, Business is crying out for Covid clarity," The Courier - Mail; Brisbane, Qld."," Nov 8, 2021",0,30.84210526,12.47368421,19,,Doherty,,0.002350573,7,3,-1,0,-0.142857143
1671, Victoria standing at crossroads for cases," The Age; Melbourne, Vic."," Nov 8, 2021",0,25.44444444,8.222222222,27,Burnet,,Blakely,0.023232217,6,2,1,0,0.166666667
1672, More consistency needed on borders," The Age; Melbourne, Vic."," Nov 8, 2021",0,23.24137931,9.275862069,29,,Doherty,,0.026236666,5,1,1,0,0.2
1673, WA lags in facing reality of a future living with COVID," Sydney Morning Herald; Sydney, N.S.W."," Nov 8, 2021",0,23.11764706,8.941176471,34,,Doherty,,0.020958635,11,4,0,0,0
1674, Scott Morrison won't commit to time frame but says 70pc vaccination target 'absolutely achievable':   Scott Morrison believes fully vaccinating 70 per cent of Australians is an achievable goal but he is careful not to commit to a timeframe to reach the target following significant criticism of delays in the vaccine rollout so far., ABC Premium News; Sydney," Jul 31, 2021",0,26.05405405,9.054054054,37,,Doherty,,0.018268488,57,18,2,0,0.035087719
1675, Coronavirus live news Australia: Delta-day for southeast Queensland as more schools alerted; NSW Police deter protesters; NRL and AFL reschedule matches," The Australian (Online); Canberra, A.C.T."," Jul 30, 2021",1,32.29411765,11.07058824,85,,,,0.020208341,24,4,0,0,0
1676," Moment of truth, for us — and for Morrison"," The Australian (Online); Canberra, A.C.T."," Jul 30, 2021",0,18.76612903,6.709677419,124,,Doherty,,0.016762588,10,4,1,0,0.1
1677, Scott Morrison sets a goal of 16.8m shots to Covid-19 freedom," The Australian (Online); Canberra, A.C.T."," Jul 30, 2021",0,30.32432432,11.08108108,37,,Doherty,,0.025572927,11,3,1,0,0.090909091
1678, Australia to hit next phase of Covid recovery when 70 per cent vaccinated," News.com.au; Sydney, N.S.W."," Jul 30, 2021",0,25.09090909,9.681818182,22,,Doherty,,0.054192605,13,3,0,0,0
1679, Media Watch Dog: ‘With respect’? Not according to Trioli," The Australian (Online); Canberra, A.C.T."," Jul 30, 2021",0,24.87769784,8.258992806,139,,Doherty,,0.013141179,13,1,1,0,0.076923077
1680, Coronavirus: More than 400 unaccompanied Australian children stranded overseas," The Australian (Online); Canberra, A.C.T."," Jul 30, 2021",0,32.52380952,11.9047619,21,,Doherty,,0.001625718,10,1,-1,0,-0.1
1681, Lockdowns to continue until high jab rates, AAP General News Wire; Sydney," Jul 30, 2021",0,23.16,8.6,25,,Doherty,,0.056277046,7,2,1,0,0.142857143
1682, ‘Let it rip’ would kill thousands," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,36.66666667,12.83333333,6,Burnet,,,0.003755981,8,1,-1,1,-0.125
1683, Vax our nation to freedom," The Advertiser; Adelaide, S. Aust."," Jul 30, 2021",0,29.53333333,9.533333333,15,Burnet,Doherty,,0.040885824,5,2,1,0,0.2
1684, The young & the not-so-reckless," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,32.375,11.3125,16,,,,0.063914884,5,1,1,0,0.2
1685, Targeted lockdowns ‘to run into new year’," The Australian; Canberra, A.C.T."," Jul 30, 2021",0,36.63157895,13.05263158,19,,Doherty,,0.016362679,9,2,0,0,0
1686, Jab target is 70 per cent: researchers," The Courier - Mail; Brisbane, Qld."," Jul 30, 2021",0,32,11.11538462,26,Burnet,Doherty,,0.063310222,8,1,0,0,0
1687, ‘Let it rip’ would kill thousands," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,36.66666667,12.83333333,6,Burnet,,,0.003755981,8,1,-1,1,-0.125
1688, Patient figures to ease curbs," Herald Sun; Melbourne, Vic."," Jul 30, 2021",0,32.5,11.16666667,12,Burnet,,,0.017836257,5,1,1,0,0.2
1689, The young & the not-so-reckless," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,32.375,11.3125,16,,,,0.063914884,5,1,1,0,0.2
1690, Herald Sun," Herald Sun; Melbourne, Vic."," Jul 30, 2021",0,36.07692308,12.19230769,26,Burnet,,,0.023381885,2,0,0,0,0
1691, IT’S TIME FOR JAB RACE TO REV UP," Herald Sun; Melbourne, Vic."," Jul 30, 2021",0,31.80645161,11.32258065,31,Burnet,Doherty,,0.06437001,10,0,0,0,0
1692, Jab target is 70 per cent: researchers," The Courier - Mail; Brisbane, Qld."," Jul 30, 2021",0,32,11.11538462,26,Burnet,Doherty,,0.063310222,8,1,0,0,0
1693, IT’S TIME FOR JAB RACE TO REV UP," Herald Sun; Melbourne, Vic."," Jul 30, 2021",0,31.80645161,11.32258065,31,Burnet,Doherty,,0.06437001,10,0,0,0,0
1694, ‘Let it rip’ would kill thousands," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,36.66666667,12.83333333,6,Burnet,,,0.003755981,8,1,-1,1,-0.125
1695, Patient figures to ease curbs," Herald Sun; Melbourne, Vic."," Jul 30, 2021",0,32.5,11.16666667,12,Burnet,,,0.017836257,5,1,1,0,0.2
1696, The young & the not-so-reckless," The Daily Telegraph; Surry Hills, N.S.W."," Jul 30, 2021",0,32.375,11.3125,16,,,,0.063914884,5,1,1,0,0.2
1697, Jab target is 70 per cent: researchers," The Courier - Mail; Brisbane, Qld."," Jul 30, 2021",0,32,11.11538462,26,Burnet,Doherty,,0.063310222,8,1,0,0,0
1698, Leaders to discuss vaccination modelling, AAP Bulletin Wire; Sydney," Jul 30, 2021",0,19.16666667,6.066666667,30,,Doherty,,0.043570876,5,1,0,0,0
1699, Hopes pinned on rate of 80pc," Newcastle Herald; Newcastle, N.S.W."," Jul 30, 2021",0,25.6,8.5,10,,Doherty,,-0.041212121,6,2,0,0,0
1700, The vaccination rate needed to end lockdowns," The Canberra Times; Canberra, A.C.T."," Jul 30, 2021",0,28.6,9.2,20,,Doherty,,0.014044168,7,1,0,0,0
1701, The vaccination rate needed to end lockdowns," The Canberra Times; Canberra, A.C.T."," Jul 30, 2021",0,28.6,9.2,20,,Doherty,,0.014044168,7,1,0,0,0
1702, The vaccination rate needed to end lockdowns," The Canberra Times; Canberra, A.C.T."," Jul 30, 2021",0,28.6,9.2,20,,Doherty,,0.014044168,7,1,0,0,0
1703, The vaccination rate needed to end lockdowns," The Canberra Times; Canberra, A.C.T."," Jul 30, 2021",0,28.6,9.2,20,,Doherty,,0.014044168,7,1,0,0,0
1704, Path out is lined with big graphs," Sydney Morning Herald; Sydney, N.S.W."," Jul 30, 2021",0,29.71428571,10,28,,Doherty,,0.072464523,7,3,0,0,0
1705, Scientists torn over whether city's lockdown is enough to tame Delta," Sydney Morning Herald; Sydney, N.S.W."," Jul 30, 2021",0,22.08333333,7.277777778,36,Burnet,,,-0.018035464,12,3,-1,0,-0.083333333
1706, Vaccination target a key to path out of lockdown," The Age; Melbourne, Vic."," Jul 30, 2021",0,30.25,9.285714286,28,,Doherty,,0.034345135,9,4,0,0,0
1707, Magic vaccine number that will end Australia’s lockdowns, Herald Sun (Online); Melbourne," Jul 29, 2021",0,32.44827586,11.65517241,29,Burnet,Doherty,,0.068502054,10,3,1,0,0.1
1708, Coronavirus Australia live news: 70 per cent vaccination needed to limit lockdowns," The Australian (Online); Canberra, A.C.T."," Jul 29, 2021",1,28.21428571,10.03571429,28,,,,0.044297503,13,1,0,0,0
1709," Victoria records three new local COVID-19 cases, all linked and quarantined while infectious:   The cases were detected from 43,542 test results processed on Thursday. All of the new cases are linked to the current outbreak and were quarantined during their infectious period.", ABC Premium News; Sydney," Jul 29, 2021",0,25.78125,7.875,32,Burnet,Doherty,,0.027822761,46,15,-2,2,-0.043478261
1710, Young drive massive push for AstraZeneca jabs," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Jul 29, 2021",0,30.05882353,10.58823529,17,,,,0.068772885,7,1,0,0,0
1711, Targeted Covid-19 lockdowns ‘to run into new year’," The Australian (Online); Canberra, A.C.T."," Jul 29, 2021",0,38.47058824,13.82352941,17,,Doherty,,0.017592249,10,2,0,0,0
1712, Greek on Halifax chef forced into hotel quarantine despite not having coronavirus, The Advertiser (Online); Adelaide," Jul 29, 2021",1,21.86666667,8.466666667,15,,,,0.01406709,12,4,-1,2,-0.083333333
1713, Covid-19 Australia: Scott Morrison reveals vaccination targets to get out of lockdown, Herald Sun (Online); Melbourne," Jul 29, 2021",0,26.21621622,9.234234234,111,,Doherty,,0.020230545,13,3,0,0,0
1714, Leaders to discuss vaccination modelling, AAP General News Wire; Sydney," Jul 29, 2021",0,26.22222222,8.555555556,9,,Doherty,,0.045862362,5,1,0,0,0
1715, Leaders to discuss vaccination modelling, AAP General News Wire; Sydney," Jul 29, 2021",0,18.37037037,5.740740741,27,,Doherty,,0.040283907,5,1,0,0,0
1716," $80 million lottery could boost COVID vaccine rate as part of a plan with an 80 per cent target, report finds:   Grattan Institute modelling suggests incentives like a national lottery could help Australia improve its vaccination rate.", ABC Premium News; Sydney," Jul 29, 2021",0,29.17307692,9.653846154,52,,Doherty,,0.024977323,41,7,2,0,0.048780488
1717, Australia reaches record virus jab numbers, AAP General News Wire; Sydney," Jul 29, 2021",1,23.90909091,7.727272727,11,,,,0.037604226,6,0,0,0,0
1718, Race is on to get the jab done," The Advertiser; Adelaide, S. Aust."," Jul 29, 2021",0,21.74193548,6.806451613,31,,Doherty,,0.045791259,8,4,0,0,0
1719, Midlife Victorians go for gold," Herald Sun; Melbourne, Vic."," Jul 29, 2021",0,24.38461538,9.307692308,13,,Doherty,,0.031917936,5,1,1,0,0.2
1720, Midlife Victorians go for gold," Herald Sun; Melbourne, Vic."," Jul 29, 2021",0,21.7,7.8,10,,Doherty,,0.034146825,5,1,1,0,0.2
1721, Race is on to get the jab done," The Advertiser; Adelaide, S. Aust."," Jul 29, 2021",0,21.74193548,6.806451613,31,,Doherty,,0.045791259,8,4,0,0,0
1722, PM pledges vaccine plan to prevent lockdowns," The Age; Melbourne, Vic."," Jul 29, 2021",0,31.78571429,11,28,,Doherty,,0.02407232,7,1,1,1,0.142857143
1723, Scientists split over Sydney's lockdown," The Age; Melbourne, Vic."," Jul 29, 2021",0,22.02941176,7.088235294,34,Burnet,,,-0.008944183,6,1,-1,0,-0.166666667
1724, Vaccine push to pave way for reopening:   NATIONAL CABINET | EXCLUSIVE," Sydney Morning Herald; Sydney, N.S.W."," Jul 29, 2021",0,27.8,10.88,25,,Doherty,,0.039349613,12,2,0,0,0
1725, South Australians stranded in NSW struggle to return; 40 per cent of SA adults have first vaccine, The Advertiser (Online); Adelaide," Jul 28, 2021",1,21.77142857,7,35,,,,-0.002592872,18,4,-1,1,-0.055555556
1726, New figures reveal the number of vaccinated Victorians, Herald Sun (Online); Melbourne," Jul 28, 2021",0,27.54545455,10.54545455,11,,Doherty,,0.026483823,8,2,0,0,0
1727, Scott Morrison’s bold lockdown claim that jab rollout will be done by Christmas," News.com.au; Sydney, N.S.W."," Jul 28, 2021",0,29.70588235,11.76470588,17,,Doherty,,0.051697365,15,5,1,0,0.066666667
1728, Aussies set for vaccine passports," The Mercury; Hobart Town, Tas."," Jul 27, 2021",0,29.04545455,10.86363636,22,,Doherty,,0.041299795,5,1,1,0,0.2
1729," Vax certificate likely by October, PM reveals"," The Gold Coast Bulletin; Southport, Qld."," Jul 27, 2021",0,27.5,10.2,10,,Doherty,,0.047566724,8,1,0,0,0
1730, Border rules tighten in staged path to freedom," The Age; Melbourne, Vic."," Jul 27, 2021",0,25.3902439,8.317073171,41,,,Blakely,0.014463333,8,2,1,0,0.125
1731," Australia's sluggish vaccination figures aren't all because of poor supply. Here's what's going wrong:   More than 150 days into Australia's vaccination rollout, no age group is yet to reach a first dose vaccination rate of 80 per cent.", ABC Premium News; Sydney," Jul 26, 2021",0,29.67741935,9.967741935,31,,Doherty,,0.01534759,47,12,-1,0,-0.021276596
1732, How many COVID deaths will we tolerate on the road to freedom?," Newcastle Herald; Newcastle, N.S.W."," Jul 26, 2021",0,24.24637681,8.913043478,69,,Doherty,,0.020538892,13,5,0,0,0
1733," Australia's COVID-19 vaccination targets muddied by Delta variant, as modellers calculate country's way out:   With Australia lagging behind world vaccination rates and more than half the country in lockdown, the when and how of the nation's return to normalcy are becoming even more vital.", ABC Premium News; Sydney," Jul 25, 2021",0,25.23809524,8.5,42,,Doherty,,0.01117121,51,17,0,0,0
1734, Kids need the jab or we’re staying shut," Sunday Telegraph; Surry Hills, N.S.W."," Jul 25, 2021",0,25.73684211,11.57894737,38,,Doherty,,0.007493337,10,4,0,0,0
1735, Game changer as kids in firing line," The Courier - Mail; Brisbane, Qld."," Jul 25, 2021",0,26.64864865,12.08108108,37,,Doherty,,0.01110681,7,2,0,0,0
1736, Game changer as kids in firing line," The Courier - Mail; Brisbane, Qld."," Jul 25, 2021",0,26.64864865,12.08108108,37,,Doherty,,0.01110681,7,2,0,0,0
1737, KIDS NEED THE JAB OR WE’RE STAYING SHUT," Herald Sun; Melbourne, Vic."," Jul 25, 2021",0,26.18421053,11.44736842,38,,Doherty,,0.006979927,10,0,0,0,0
1738, Getting the lockdown low-down:   Explainer," Sunday Age; Melbourne, Vic."," Jul 25, 2021",0,19.05263158,6.438596491,114,Burnet,,Thompson,-0.003898457,6,1,0,0,0
1739, Do lockdowns work?," Sydney Morning Herald; Sydney, N.S.W."," Jul 24, 2021",0,18.69767442,6.26744186,86,Burnet,,Thompson,-0.004534252,4,0,0,0,0
1740, Data modelling shows Sydney lockdown could stretch until September," News.com.au; Sydney, N.S.W."," Jul 21, 2021",0,27.47058824,9.941176471,17,,,Blakely,-0.009141369,9,1,0,0,0
1741," Sorry, you can’t come back home"," Herald Sun; Melbourne, Vic."," Jul 21, 2021",0,41.39130435,13.52173913,23,Burnet,,Blakely,0.018929318,9,3,0,0,0
1742," Sorry, you can’t come back home"," Herald Sun; Melbourne, Vic."," Jul 21, 2021",0,41.39130435,13.52173913,23,Burnet,,Blakely,0.018929318,9,3,0,0,0
1743," Sorry, you can’t come back home"," Herald Sun; Melbourne, Vic."," Jul 21, 2021",0,41.39130435,13.52173913,23,Burnet,,Blakely,0.018929318,9,3,0,0,0
1744, More snap lockdowns on the horizon," The Age; Melbourne, Vic."," Jul 21, 2021",0,23.54166667,8,24,,,Thompson,0.008447018,6,2,1,0,0.166666667
1745, OPENING GATES TO FORTRESS NZ," Wanganui Chronicle; Wanganui, New Zealand"," Jul 20, 2021",0,32,11.66071429,56,,,Blakely,0.01777133,5,0,0,0,0
1746, TO FORTRESS NZ OPENING GATES," The New Zealand Herald; Auckland, New Zealand"," Jul 20, 2021",0,34.52702703,12.7027027,74,,,Blakely,0.018017397,5,0,0,0,0
1747, Sydney’s lockdown not hard enough to protect Victoria as state implements hard border with NSW, Herald Sun (Online); Melbourne," Jul 20, 2021",0,35.75,13.45833333,24,Burnet,,Blakely,0.018154208,17,5,1,0,0.058823529
1748," Coronavirus Australia live news: New lockdown for Orange; SA locks down, Victoria’s lockdown extended another week, NSW records 78 new cases"," The Australian (Online); Canberra, A.C.T."," Jul 20, 2021",0,35.09313725,12.19117647,204,,,,0.022581676,27,3,0,0,0
1749, Half of Aussies in lockdown," Herald on Sunday; Auckland, New Zealand"," Jul 18, 2021",0,25.60869565,8.130434783,23,Burnet,,,0.005639397,5,2,0,0,0
1750, The health advice: a sword and shield for needling doubt," Sun Herald; Sydney, N.S.W."," Jul 18, 2021",0,24.94047619,8.928571429,84,,Doherty,,0.01997648,11,3,-1,1,-0.090909091
1751, NSW records 97 cases amid calls for tougher restrictions," Hawkes Bay Today; Hastings, New Zealand"," Jul 17, 2021",0,22.21428571,6.5,14,Burnet,,,-0.005666694,9,1,-1,0,-0.111111111
1752," NSW records 97 cases, calls for tougher restrictions"," The Northern Advocate; Whangarei, New Zealand"," Jul 17, 2021",0,23.61538462,7,13,Burnet,,,-0.006102593,9,1,-1,0,-0.111111111
1753," NSW records 97 cases, calls for tougher restrictions"," Wanganui Chronicle; Wanganui, New Zealand"," Jul 17, 2021",0,23.61538462,7,13,Burnet,,,-0.006102593,9,1,-1,0,-0.111111111
1754," NSW records 97 cases, calls for tougher restrictions"," The Daily Post; Rotorua, New Zealand"," Jul 17, 2021",0,23.61538462,7,13,Burnet,,,-0.006102593,9,1,-1,0,-0.111111111
1755, ‘Incredible concern’ as Covid cases rise," The New Zealand Herald; Auckland, New Zealand"," Jul 17, 2021",0,27.13333333,9.466666667,30,Burnet,,,0.001228923,8,1,0,0,0
1756, ‘Incredible concern’ as Covid cases rise," The New Zealand Herald; Auckland, New Zealand"," Jul 17, 2021",0,27.13333333,9.466666667,30,Burnet,,,0.001228923,8,1,0,0,0
1757, Gladys and Co must be held to account for mess," Weekend Australian; Canberra, A.C.T."," Jul 17, 2021",0,20.44897959,8.224489796,49,Burnet,,,-0.008993857,10,4,-1,0,-0.1
1758, MORE WEEKEND JABS," Geelong Advertiser; Geelong, Vic."," Jul 17, 2021",0,27.44444444,9.777777778,18,,Doherty,,0.080619291,3,0,0,0,0
1759, ‘We’re still on track for return to normal’," Weekend Australian; Canberra, A.C.T."," Jul 17, 2021",0,37.35294118,14.82352941,17,,Doherty,,0.055213619,12,4,0,0,0
1760, Just 40pc in Sydney are staying at home," Weekend Australian; Canberra, A.C.T."," Jul 17, 2021",0,26.33333333,9.666666667,6,Burnet,,,0.042234848,8,3,0,0,0
1761, Weekend worriers," Herald Sun; Melbourne, Vic."," Jul 17, 2021",0,25.86363636,9.181818182,22,,Doherty,,0.085275747,2,0,0,0,0
1762, Jabs to ramp up over 7 days," The Mercury; Hobart Town, Tas."," Jul 17, 2021",0,27.27777778,9.888888889,18,,Doherty,,0.085231122,7,3,0,0,0
1763, New regulations for south-west could come into force today," Sydney Morning Herald; Sydney, N.S.W."," Jul 17, 2021",0,29.8125,9.5,32,Burnet,,,-0.000771713,9,2,-1,1,-0.111111111
1764, The weight of the world," The Age; Melbourne, Vic."," Jul 17, 2021",0,22.24778761,6.876106195,113,Burnet,,Thompson,0.007321998,5,2,0,1,0
1765, Gladys Berejiklian and co must be held to account for this mess," The Australian (Online); Canberra, A.C.T."," Jul 16, 2021",0,20.85106383,8.489361702,47,Burnet,,,-0.009376575,12,5,-1,0,-0.083333333
1766, ‘We’re still on track for return to normal’: Morriso n," The Australian (Online); Canberra, A.C.T."," Jul 16, 2021",0,39.46666667,15.93333333,15,,Doherty,,0.062575435,15,4,0,0,0
1767," Coronavirus: Only 40pc of Sydney people staying at home, modelling says"," The Australian (Online); Canberra, A.C.T."," Ju l 16, 2021",0,30.61111111,11.11111111,18,Burnet,,,0.043073856,13,2,0,0,0
1768, Jury out on case number trajectory," The Age; Melbourne, Vic."," Jul 16, 2021",0,20.72727273,6.696969697,33,,,Thompson,-0.012072057,6,2,-1,1,-0.166666667
1769," NSW lockdown to suppress the COVID-19 Delta strain is not working, expert says:   NSW joins a list of countries in South-East Asia that are learning the hard way that the tools used last year to successfully stop the spread of COVID-19 aren't enough to contain the Delta strain.", ABC Premium News; Sydney," Jul 14, 2021",0,26.69230769,9.038461538,26,Burnet,,,-0.012390021,52,18,2,1,0.038461538
1770, Coronavirus Australia live news: New venue alerts as Sydney lockdown extended," The Australian (Online); Canberra, A.C.T."," Jul 14, 2021",1,31.57142857,9.476190476,21,,,,0.007983988,12,1,0,1,0
1771, Even Gladystan is not immune from hysterics," Herald Sun; Melbourne, Vic."," Jul 14, 2021",0,31.64516129,12,31,,Doherty,,0.031449916,7,3,0,0,0
1772, Sydney's COVID-19 lockdown likely to be extended — but no-one knows when it will need to end:   It's the question on every Sydneysider's lips — when will the COVID-19 lockdown affecting the city and its surrounding areas end? This is why no-one knows the answer., ABC Premium News; Sydney," Jul 13, 2021",0,26.94444444,9.75,36,Burnet,,,0.012145388,51,18,1,0,0.019607843
1773, Rita Panahi: ‘Gold standard’ Gladys Berejiklian’s dramatic fall from grace, Herald Sun (Online); Melbourne," Jul 13, 2021",0,31.42857143,12.14285714,28,,Doherty,,0.027909787,15,2,0,0,0
1774, Locked-down and out in Daniel Andrews’ penal pandemic paradise," The Australian (Online); Canberra, A.C.T."," Sep 21, 2021",0,24.525,9.05,40,Burnet,Doherty,,-0.020306572,10,3,-2,2,-0.2
1775," More data needed on kids’ Covid-19 jabs, say doctors"," The Australian (Online); Canberra, A.C.T."," Sep 21, 2021",0,33.5,12.6,20,,Doherty,,0.002193662,11,1,0,0,0
1776," Opinion: Don’t bank on open borders for Christmas, Palaszczuk won’t allow it"," The Courier - Mail (Online); Brisbane, Qld."," Sep 21, 2021",0,23.41666667,8.833333333,12,,Doherty,,0.031507694,18,6,0,0,0
1777," Coronavirus: Non-Covid healthcare under stress, says AMA president Omar Khorshid"," The Australian (Online); Canberra, A.C.T."," Sep 21, 2021",0,43.38461538,18.23076923,13,,Doherty,,0.047998679,12,1,0,0,0
1778," Queensland records zero local COVID-19 cases, applies new restrictions to NSW border bubble after lockdown announced:   Queensland will tighten border restrictions for the Tweed and Byron shires in northern New South Wales after a lockdown was announced for those regions.", ABC Premium News; Sydney," Sep 21, 2021",0,23.4137931,7.655172414,29,,Doherty,,0.001515254,43,12,0,0,0
1779, Rapid-testing companies left in the dark," The Canberra Times; Canberra, A.C.T."," Sep 21, 2021",1,33,12,10,,,,-0.015926555,6,2,0,0,0
1780, Political lens key to states' varied paths to freedom," The Age; Melbourne, Vic."," Sep 21, 2021",0,30.32,9.96,25,Burnet,,,0.00517988,10,2,1,0,0.1
1781, Intensive care overhaul," The Age; Melbourne, Vic."," Sep 21, 2021",0,27.2,7.2,5,Burnet,,,-0.004,3,0,0,0,0
1782, Rapid-testing companies left in the dark," The Canberra Times; Canberra, A.C.T."," Sep 21, 2021",1,33,12,10,,,,-0.015926555,6,2,0,0,0
1783, ICU needs overhaul to handle case surge," The Age; Melbourne, Vic."," Sep 21, 2021",0,31.74074074,9.888888889,27,Burnet,,,0.011020334,7,1,-1,1,-0.142857143
1784, Delta death risk higher than exit plan models," The Age; Melbourne, Vic."," Sep 21, 2021",0,32.52,11.88,25,Burnet,Doherty,,0.012718496,8,1,-2,2,-0.25
1785," Virus to remain a 'fire' on multiple fronts, researchers say"," The Age; Melbourne, Vic."," Sep 21, 2021",0,30.66666667,10.66666667,21,,Doherty,,0.022815383,12,3,0,0,0
1786, Doherty says restrictions shouldn't ease until 80pc vaxxed in some places," The Border Mail; Albury-Wodonga, N.S.W."," Sep 21, 2021",0,36,12.5,6,,Doherty,,0.04892581,12,4,1,0,0.083333333
1787, 'There's a chance he'll die'," The Examiner; Launceston, Tas."," Sep 21, 2021",0,25.86111111,9.222222222,36,,Doherty,,0.00051467,8,2,-1,1,-0.125
1788," Qld cuts Tweed, Byron from border bubble", AAP General News Wire; Sydney," Sep 21, 2021",1,27.75,9.5,4,,,,0.012485048,8,1,0,0,0
