,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,text_sentiment,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
143, Pressure on NSW ICUs looms," The Press; Christchurch, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
144, Pressure on NSW ICUs looms," The Marlborough Express; Blenheim, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
145, Pressure on NSW ICUs looms," The Southland Times; Invercargill, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
146, Pressure on NSW ICUs looms," Waikato Times; Hamilton, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
147, Pressure on NSW ICUs looms," Taranaki Daily News; New Plymouth, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
148, On the wrong track with questionable calls," Newcastle Herald; Newcastle, N.S.W."," Sep 8, 2021",0,28.10638298,10.06382979,47,,Doherty,,0.031856488,7,2,-2,0,-0.4
149, Pressure on NSW ICUs looms," Dominion Post; Wellington, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
150, Vaccine supply set for major shot in the arm," Newcastle Herald; Newcastle, N.S.W."," Sep 8, 2021",0,25.0625,8.3125,32,,Doherty,,0.072582736,9,3,1,1,0.166666667
151, Pressure on NSW ICUs looms," The Nelson Mail; Nelson, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
152, Australia's vaccine supply issues are over: Frewen," The Canberra Times; Canberra, A.C.T."," Sep 8, 2021",0,26.39534884,8.581395349,43,,Doherty,,0.05329857,9,2,2,0,0.285714286
153, Pressure on NSW ICUs looms, Timaru Herald; Timaru," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,0.020677665,5,1,-1,1,-0.25
154, Australia's vaccine supply issues are over: Frewen," The Canberra Times; Canberra, A.C.T."," Sep 8, 2021",0,26.39534884,8.581395349,43,,Doherty,,0.05329857,9,2,2,0,0.285714286
155, Interventions 'saved thousands'," Sydney Morning Herald; Sydney, N.S.W."," Sep 8, 2021",0,24.875,8,32,Burnet,,,0.011293871,4,0,0,0,0
156," Jane Halton says NSW has ‘greater need’ for vaccines as Qld, WA lag behind"," News.com.au; Sydney, N.S.W."," Sep 7, 2021",0,30.5625,11.125,16,Burnet,,,0.02550796,17,3,1,0,0.071428571
157," NSW Covid Updates: Vaccines and lockdown saved 5000 lives, data reveals"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 7, 2021",0,28.09090909,8.909090909,11,Burnet,,,-0.021092519,13,1,1,0,0.083333333
158, Covid-19: Scott Morrison mission to accelerate freedom plans for vaccinated," The Australian (Online); Canberra, A.C.T."," Sep 7, 2021",0,33.07407407,12.40740741,27,,Doherty,,0.04302799,11,2,1,0,0.111111111
159, What Dan Andrews needs to reopen Victorian schools, Herald Sun (Online); Melbourne," Sep 7, 2021",0,28.2,11.66666667,15,Burnet,,,0.033718308,8,1,0,0,0
160, Anna’s cold reply to border heartache after families reunite on Father’s Day," News.com.au; Sydney, N.S.W."," Sep 7, 2021",1,20.35714286,7.214285714,14,,,,0.021150373,16,5,-2,0,-0.181818182
161, No return to pre-pandemic living ‘in a reasonable time frame’: JPMorgan," The Australian (Online); Canberra, A.C.T."," Sep 7, 2021",0,36.95238095,11.9047619,21,,Doherty,,0.043623508,14,3,0,0,0
162, ICU nurses warn system in crisis ahead of surge in Covid-19 cases," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 7, 2021",0,35,12.55555556,9,Burnet,,,0.011609588,12,3,0,1,0
163, Cabinet considering NSW regions' lockdown, AAP General News Wire; Sydney," Sep 7, 2021",1,30.375,10.875,8,,,,-0.001625244,6,0,0,0,0
164, ACT paves way on 80 per cent vaccination, AAP General News Wire; Sydney," Sep 7, 2021",0,26.2,7.7,10,,Doherty,,0.028266643,8,1,0,0,0
165," Get jabbed, don't be left behind: NSW govt", AAP Bulletin Wire; Sydney," Sep 7, 2021",0,23.82758621,7.724137931,29,Burnet,,,0.054465214,11,2,0,0,0
166," Get jabbed, don't be left behind: NSW govt", AAP General News Wire; Sydney," Sep 7, 2021",1,23.9,7,10,,,,0.065777639,11,2,0,0,0
167," Get jabbed, don't be left behind: NSW govt", AAP General News Wire; Sydney," Sep 7, 2021",1,27.33333333,8.555555556,9,,,,0.053650639,11,2,0,0,0
168, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,30.80555556,9.138888889,36,Burnet,,,0.038304765,4,1,-1,0,-0.333333333
169, Economy holding up but support still needed," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,29.28125,10.53125,32,,Doherty,,0.044896374,7,2,0,0,0
170, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,27.83783784,8.756756757,37,Burnet,,,0.039003251,4,1,-1,0,-0.333333333
171, NSW backflips on aged-care patients," The Courier - Mail; Brisbane, Qld."," Sep 7, 2021",0,29.875,9.5,8,,Doherty,,0.103004838,5,1,1,0,0.25
172, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,27.83783784,8.756756757,37,Burnet,,,0.039003251,4,1,-1,0,-0.333333333
173, NSW backflips on aged-care patients," The Courier - Mail; Brisbane, Qld."," Sep 7, 2021",0,29.875,9.5,8,,Doherty,,0.103004838,5,1,1,0,0.25
174, Backflip on aged care Covid plan," The Daily Telegraph; Surry Hills, N.S.W."," Sep 7, 2021",0,26.77272727,8.909090909,22,,Doherty,,0.071899838,6,1,0,0,0
175, NSW records 1220 new local COVID-19 cases, AAP Bulletin Wire; Sydney," Sep 7, 2021",0,26.41176471,8.941176471,17,Burnet,,,0.036593215,7,0,0,0,0
176, NSW records 1220 new local COVID-19 cases, AAP General News Wire; Sydney," Sep 7, 2021",1,26,6.5,2,,,,-0.051315789,7,0,0,0,0
177, Pressure on NSW ICUs looms as cases rise, AAP Bulletin Wire; Sydney," Sep 7, 2021",0,25.35714286,8.178571429,28,Burnet,,,0.023361458,8,2,-1,1,-0.166666667
178, Vaccinations of children as young as five needed to achieve herd immunity: report," The Courier; Ballarat, Vic."," Sep 7, 2021",0,32,10,9,,Doherty,,0.110615693,14,4,3,0,0.3
179, COVID crunch for health system," The Canberra Times; Canberra, A.C.T."," Sep 7, 2021",0,26.26315789,8.105263158,19,Burnet,,,0.033373746,5,1,-1,0,-0.25
180, Young people sidelined in COVID conversation," The Canberra Times; Canberra, A.C.T."," Sep 7 , 2021",0,24.07352941,8.705882353,68,,Doherty,,0.024723506,6,1,0,0,0
181, Young people sidelined in COVID conversation," The Canberra Times; Canberra, A.C.T."," Sep 7 , 2021",0,24.07352941,8.705882353,68,,Doherty,,0.024723506,6,1,0,0,0
182, COVID crunch for health system," The Canberra Times; Canberra, A.C.T."," Sep 7, 2021",0,26.26315789,8.105263158,19,Burnet,,,0.033373746,5,1,-1,0,-0.25
183, Hospitals prepare for surge in cases:   EMERGENCY MODELLING," Sydney Morning Herald; Sydney, N.S.W."," Sep 7, 2021",0,27.10526316,9.736842105,38,Burnet,,,0.054151163,9,2,1,0,0.142857143
184, Aussie economy rolls up its sleeve for shot in the arm," The New Zealand Herald; Auckland, New Zealand"," Sep 6, 2021",0,23.41025641,8.153846154,39,,Doherty,,0.025081145,11,5,-1,1,-0.166666667
185, Shorten: southwest suburbs can’t be locked down while Mosman parties," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 6, 2021",0,56.6,21.8,5,,Doherty,,0.022312279,13,5,0,0,0
186, NSW braces for surge in Covid-19 hospitalisations by October," News.com.au; Sydney, N.S.W."," Sep 6, 2021",0,28.40740741,9.62962963,27,Burnet,,,0.026423598,9,3,0,0,0
187, Covid-19: Gladys Berejiklian releases modelling on expected ICU numbers," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 6, 2021",0,17.14285714,4.142857143,7,,,,0.026330532,10,1,2,0,0.222222222
188, Stop fear-mongering and get with the plan," The Gold Coast Bulletin; Southport, Qld."," Sep 6, 2021",0,26.03125,10,32,,Doherty,,0.044773762,7,3,0,0,0
189, Regional release on cards," Geelong Advertiser; Geelong, Vic."," Sep 6, 2021",0,23.05263158,7.210526316,19,Burnet,,,0.029878207,4,1,0,0,0
190, Children in ICU as patients increase," The Daily Telegraph; Surry Hills, N.S.W."," Sep 6, 2021",0,24.73684211,8.263157895,19,,Doherty,,0.055674443,6,2,2,0,0.5
191, Children in ICU as patients increase," The Daily Telegraph; Surry Hills, N.S.W."," Sep 6, 2021",0,25.15789474,8.421052632,19,,Doherty,,0.046941071,6,2,2,0,0.5
192, Herald Sun," Herald Sun; Melbourne, Vic."," Sep 6, 2021",0,35.96,12.12,25,,Doherty,,0.049929405,2,0,0,0,0
193, Children needed in vaccine rollout to achieve herd immunity: new research," The Canberra Times; Canberra, A.C.T."," Sep 6, 2021",0,28.32352941,8.823529412,34,,Doherty,,0.077678378,12,2,2,0,0.2
194, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.014330186,6,1,1,0,0.2
195, COVID plan endorsed by state leader," The Transcontinental; Port Augusta, S. Aust."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.014330186,6,1,1,0,0.2
196, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.014330186,6,1,1,0,0.2
197, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.014330186,6,1,1,0,0.2
198," Fear, suspicion add to stress of aiding nation's most vulnerable"," Sydney Morning Herald; Sydney, N.S.W."," Sep 6, 2021",0,23.01449275,7.304347826,69,,Doherty,,0.005331994,12,3,-1,1,-0.111111111
199, Herd immunity requires jabs for teenagers: experts," Sydney Morning Herald; Sydney, N.S.W."," Sep 6, 2021",0,27.3,9.9,20,,Doherty,,0.086621569,8,1,1,0,0.142857143
200, Morrison talks up overseas travel plans, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,24.5,8.272727273,22,,Doherty,,0.059980303,6,1,0,0,0
201, Children gets thumbs up for COVID vaccines, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,22,7.25,28,,Doherty,,0.075631729,7,2,1,0,0.2
202," Qld eases restrictions, awaits modelling", AAP Bulletin Wire; Sydney," Aug 27, 2021",0,28.22727273,9.681818182,22,,Doherty,,0.02636433,6,0,0,1,0
203, Children gets thumbs up for COVID jabs, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,26.66666667,7.933333333,15,,Doherty,,0.063497988,7,2,0,0,0
204, Children gets thumbs up for COVID jabs, AAP General News Wire; Sydney," Aug 27, 2021",1,26.14285714,7.285714286,7,,,,0.101029341,7,2,0,0,0
205, Leaders primed for reopening plan showdown, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,24.35,7.8,20,,Doherty,,0.055630805,6,1,1,0,0.2
206," Coronavirus Australia live news: Children aged 12-15 join vaccine rollout, NSW records 882 cases with schools to reopen on October 25"," The Australian (Online); Canberra, A.C.T."," Aug 26, 2021",0,21.5,7.75,4,,Doherty,,0.063392857,23,3,2,0,0.1
207," COVID-19 vaccines will soon be available to under-16s. For some, they can't come soon enough:   All Australians aged 12 and up will soon be able to book in for a COVID-19 vaccine. Young people say they just want life to return to some kind of normal.", ABC Premium News; Sydney," Aug 26, 2021",0,24.98113208,8.264150943,53,,Doherty,,0.061776156,52,19,3,0,0.090909091
208, New Stay At Home rules for grandparents in Victoria, Herald Sun (Online); Melbourne," Aug 26, 2021",0,29.79487179,10.82051282,39,,Doherty,,0.039752167,9,2,0,1,0
209," Open up, even if coronavirus cases are high: Doherty Institute modelling"," The Australian (Online); Canberra, A.C.T."," Aug 26, 2021",0,32.86842105,11.10526316,38,,Doherty,,0.061811373,13,3,0,0,0
210, New rules to crack down on Victorian border as 79 new Covid cases recorded, Herald Sun (Online); Melbourne," Aug 26, 2021",0,24.24590164,8.163934426,61,,Doherty,,0.025304111,14,4,-1,1,-0.1
211, Reinvigorated Scott Morrison turns the tables on recalcitrant premiers," The Australian (Online); Canberra, A.C.T."," Au g 26, 2021",0,25.61111111,11.55555556,18,,Doherty,,0.041084066,9,2,0,0,0
212," Covid-19 updates: Premiers urged to re-open even if cases high, Seven’s Sunrise has Covid scare"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 26, 2021",1,21,6.333333333,3,,,,-0.023809524,19,4,-1,1,-0.066666667
213," Covid vaccine target: Sydney Uni modelling says 40,000 cases a day if we reopen too fast"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 26, 2021",0,38.47058824,14.58823529,17,,Doherty,,0.036341134,17,4,1,0,0.076923077
214, In her words: Why the Premier is going it alone with the Wellcamp regional quarantine hub," The Courier - Mail (Online); Brisbane, Qld."," Aug 26, 2021",0,24.04878049,10.42682927,82,,Doherty,,0.080917696,17,6,-1,1,-0.090909091
215, Leaders primed for reopening plan showdown, AAP General News Wire; Sydney," Aug 26, 2021",1,24.5,8,2,,,,0.029411765,6,1,1,0,0.2
216, Leaders primed for reopening plan showdown, AAP General News Wire; Sydney," Aug 26, 2021",1,21.1,7,10,,,,0.049166667,6,1,1,0,0.2
217, Children join rollout as virus cases soar, AAP Bulletin Wire; Sydney," Aug 26, 2021",0,21.11538462,6.961538462,26,,Doherty,,0.089499989,7,1,0,0,0
218, Children join rollout as virus cases soar, AAP General News Wire; Sydney," Aug 26, 2021",1,24.83333333,8.833333333,6,,,,0.166198166,7,1,0,0,0
219, Dire predictions are not helpful," The Cairns Post; Cairns, Qld."," Aug 26, 2021",0,20.44444444,7.25,36,,Doherty,,0.0384991,5,2,1,0,0.333333333
220, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.014172055,2,0,0,0,0
221, Vax rate key to borders reopening," The Mercury; Hobart Town, Tas."," Aug 26, 2021",0,26.47368421,9.684210526,19,,Doherty,,0.058289624,6,1,0,0,0
222, Premier’s plan leaves Albanese in a bind," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,35.70588235,12,17,,Doherty,,0.007529453,9,3,0,0,0
223, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.014172055,2,0,0,0,0
224, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.014172055,2,0,0,0,0
225, 80% DOES NOT MEAN ‘LET IT RIP’," Herald Sun; Melbourne, Vic."," Aug 26, 2021",0,21.60869565,7.695652174,46,,Doherty,,0.041413091,10,0,0,0,0
226, Covid will stick around: experts," The Northern Territory News; Darwin, N.T."," Aug 26, 2021",0,26.21052632,9.526315789,19,,Doherty,,0.027586595,6,1,1,0,0.2
227, COVID 19: How sick are our kids getting and when can they be vaccinated?," The Courier; Ballarat, Vic."," Aug 26, 2021",0,21.29090909,7.109090909,55,,Doherty,,0.109788311,16,7,-1,0,-0.111111111
228, Vic aged care centres to get rapid tests," The Canberra Times; Canberra, A.C.T."," Aug 26, 2021",0,23.14285714,8.071428571,14,,Doherty,,0.047495182,8,1,0,0,0
229, Vic aged care centres to get rapid tests," The Canberra Times; Canberra, A.C.T."," Aug 26, 2021",0,23.14285714,8.071428571,14,,Doherty,,0.047495182,8,1,0,0,0
230, Covid-19 vaccination rates around the world, Herald Sun (Online); Melbourne," Aug 25, 2021",1,33,11.5,4,,,,-0.026782407,6,1,0,0,0
231, Problems not over when we get to 80pc," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,20.85915493,7.802816901,71,,Doherty,,-0.0068122,8,5,0,0,0
232, PM’s bold gamble could lock in the election," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,34.82978723,13.29787234,47,,Doherty,,0.022786324,10,3,0,0,0
233, Businesses have right to refuse entry to unvaccinated Aussies," The Courier - Mail (Online); Brisbane, Qld."," Aug 25, 2021",0,25.54545455,9.090909091,22,,Doherty,,0.061500144,9,3,-1,0,-0.166666667
234, Government to expand Covid-19 business support payments with Jobsaver," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 25, 2021",0,27.38461538,9.346153846,26,,Doherty,,0.04577622,9,2,-1,0,-0.142857143
235, Knowledge is poower," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,21.63461538,7.115384615,52,,Doherty,,0.01947282,3,1,0,0,0
236, Pressure on Scott Morrison to include teens in vaccine threshold modelling," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,33.93548387,12.5483871,31,,Doherty,,0.059568033,11,3,2,0,0.25
237, Anthony Albanese left exposed by Labor Covid-zero strategy zealots," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,36.94117647,12.41176471,17,,Doherty,,0.026437016,9,1,0,1,0
238," Covid-19 updates: NSW has 1029 cases, Scott Morrison says kids will get vaccines soon as 18m get jabs", Herald Sun (Online); Melbourne," Aug 25, 2021",1,23.53333333,7.966666667,30,,,,0.023946539,20,3,1,0,0.058823529
239, Tom Minear: Alarming Covid modelling divorced from reality, Herald Sun (Online); Melbourne," Aug 25, 2021",0,21.45454545,7.772727273,44,,Doherty,,0.039659493,9,1,-1,1,-0.125
240," 45 new cases, vaccine booking website buckles under rush of Pfizer bookings", Herald Sun (Online); Melbourne," Aug 25, 2021",1,23.53333333,7.333333333,15,,,,0.010177694,13,2,1,0,0.090909091
241, PM pushes jab plan amid record case rise, AAP Bulletin Wire; Sydney," Aug 25, 2021",0,22.92307692,7,26,,Doherty,,-0.002850611,8,0,0,0,0
242, PM pushes jab plan amid record case rise, AAP General News Wire; Sydney," Aug 25, 2021",1,24,7.333333333,6,,,,-0.026112844,8,0,0,0,0
243, Delta hits young less," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,30.66666667,10,18,Burnet,Doherty,,0.061038629,4,0,0,0,0
244, TEXT TALK," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,17.18518519,5.296296296,27,,Doherty,,-0.029799337,2,0,0,0,0
245, Infection case spike hits record territory," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,26.78571429,9.928571429,14,,Doherty,,0.001630532,6,0,-1,1,-0.166666667
246, Delta hits young less," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,30.66666667,10,18,Burnet,Doherty,,0.061038629,4,0,0,0,0
247, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,26.94117647,9.147058824,34,,Doherty,,0.01338965,9,4,0,0,0
248, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,26.94117647,9.147058824,34,,Doherty,,0.01338965,9,4,0,0,0
249, STREWTH," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.030153804,1,0,0,0,0
250, STREWTH," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.030153804,1,0,0,0,0
251, Sticking to a unified plan for the common good," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,31.8,10.92,25,,Doherty,,0.011968256,9,4,1,0,0.2
252, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.080956733,7,2,1,0,0.2
253, Strewth!," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.030153804,2,0,0,0,0
254, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.080956733,7,2,1,0,0.2
255, Infection case spike hits record territory," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.66666667,10.16666667,12,,Doherty,,0.001902287,6,0,-1,1,-0.166666667
256, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,25.82857143,8.2,35,,Doherty,,0.006988837,9,4,0,0,0
257, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.080956733,7,2,1,0,0.2
