,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson
1841, Hard road ahead as hopes take hit," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0.0,34.0,10.846153846153847,26.0,Burnet,,
1842, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Gold Coast Bulletin; Southport, Qld."," Sep 20, 2021",0.0,24.166666666666668,9.805555555555555,36.0,,Doherty,
1843, Dan’s slow road to nowhere," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0.0,32.3,11.6,30.0,Burnet,,
1844, Peak pressure on our frontline," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0.0,42.388888888888886,11.555555555555555,18.0,Burnet,,
1845, Hard road ahead as hopes take hit," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0.0,31.12,9.8,25.0,Burnet,,
1846, Prepare for worse as we reopen: premiers," The Australian; Canberra, A.C.T."," Sep 20, 2021",0.0,34.69444444444444,12.0,36.0,Burnet,Doherty,
1847, Vic gets 300k Moderna COVID-19 vaccines, AAP Bulletin Wire; Sydney," Sep 20, 2021",0.0,26.0,8.35,20.0,Burnet,,
1848, Vic gets 300k Moderna COVID-19 vaccines, AAP General News Wire; Sydney," Sep 20, 2021",1.0,26.0,8.4,5.0,,,
1849," Vic records one death, 567 COVID-19 cases", AAP Bulletin Wire; Sydney," Sep 20, 2021",0.0,28.82608695652174,9.08695652173913,23.0,Burnet,,
1850, Hospital stress inevitable with reopening, AAP Bulletin Wire; Sydney," Sep 20, 2021",0.0,20.36,6.6,25.0,Burnet,,
1851, Business groups urge Aussies to get jabbed, AAP Bulletin Wire; Sydney," Sep 20, 2021",0.0,26.75,8.05,20.0,,Doherty,
1852," Victoria's roadmap out of COVID lockdown released by Premier Daniel Andrews:   Melbourne will be in lockdown until late October and greater freedoms will be granted to fully vaccinated Victorians once 80 per cent of the eligible population is double dosed, the state's roadmap reveals.", ABC Premium News; Sydney," Sep 19, 2 021",0.0,23.28125,7.84375,64.0,Burnet,Doherty,
1853," Lock, shock and smoking quarrels"," Sun Herald; Sydney, N.S.W."," Sep 19, 2021",0.0,27.71232876712329,9.383561643835616,73.0,Burnet,Doherty,Blakely
1854, AMA calls on suffering cities to take it slow:   Exclusive," Sun Herald; Sydney, N.S.W."," Sep 19, 2021",0.0,33.0,11.85,20.0,,Doherty,
1855, Pfizer supply concerns," The Canberra Times; Canberra, A.C.T."," Sep 19, 2021",0.0,24.642857142857142,8.571428571428571,14.0,,Doherty,
1856, Covid-19 restrictions Dan Andrews won’t ease at 80 per cent vaccinated," News.com.au; Sydney, N.S.W."," Sep 19, 2021",0.0,26.78787878787879,9.848484848484848,33.0,,Doherty,
1857," 567 new cases, major restrictions to remain in Victoria even after 80pc jab target is hit", Herald Sun (Online); Melbourne," Sep 19, 2021",1.0,26.61111111111111,9.333333333333334,18.0,,,
1858, Covid-19: Dan’s day but ScoMo’s big warning," The Australian (Online); Canberra, A.C.T."," Sep 19, 2021",1.0,24.40909090909091,10.454545454545455,22.0,Burnet,,
1859, Peta Credlin is right: Dan Andrews trails Gladys Berejiklian," The Australian (Online); Can berra, A.C.T."," Sep 19, 2021",0.0,22.19672131147541,7.655737704918033,61.0,,,Blakely
1860, Premier Daniel Andrews raises hope for crowds at Melbourne Cup with lockdown road map announcement, Herald Sun (Online); Melbourne," Sep 19, 2021",0.0,31.0,11.8,15.0,Burnet,,
1861," Prepare for worse as we reopen, warn premiers Daniel Andrews and Gladys Berejiklian"," The Australian (Online); Canberra, A.C.T."," Sep 19, 2021",0.0,34.027027027027025,11.864864864864865,37.0,Burnet,Doherty,
1862," NSW Covid updates: Thirteen deaths, 1083 Covid cases and 51 per cent fully vaxxed"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 19, 2021",1.0,26.75,9.5,8.0,,,
1863," Vic records one death, 567 COVID-19 cases", AAP General News Wire; Sydney," Sep 19, 2021",1.0,27.0,8.166666666666666,6.0,,,
1864, Hospital stress inevitable with reopening, AAP General News Wire; Sydney," Sep 19, 2021",0.0,26.0,8.0,4.0,Burnet,,
1865, Business groups urge Aussies to get jabbed, AAP General News Wire; Sydney," Sep 19, 2021",1.0,26.5,6.5,4.0,,,
1866, Latest snapshot of the coronavirus impact, AAP General News Wire; Sydney," Sep 19, 2021",0.0,25.785714285714285,7.714285714285714,28.0,,Doherty,
1867, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Northern Territory News; Darwin, N.T."," Sep 19, 2021",0.0,24.055555555555557,9.805555555555555,36.0,,Doherty,
1868, LET’S DO THIS TOGETHER ... AND DO IT NOW," Sunday Telegraph; Surry Hills, N.S.W."," Sep 19, 2021",0.0,24.055555555555557,9.805555555555555,36.0,,Doherty,
1869, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Courier - Mail; Brisbane, Qld."," Sep 19, 2021",0.0,24.055555555555557,9.805555555555555,36.0,,Doherty,
1870, Why we have to get to 90 per cent," Sunday Telegraph; Surry Hills, N.S.W."," Sep 19, 2021",0.0,28.68421052631579,9.736842105263158,19.0,,Doherty,
1871, LET’S DO THIS TOGETHER ... AND DO IT NOW," Herald Sun; Melbourne, Vic."," Sep 19, 2021",0.0,24.166666666666668,9.805555555555555,36.0,,Doherty,
1872, LET’S DO THIS TOGETHER ... AND DO IT NOW," Sunday Tasmanian; Hobart Town, Tas."," Sep 19, 2021",0.0,24.166666666666668,9.805555555555555,36.0,,Doherty,
1873, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Advertiser; Adelaide, S. Aust."," Sep 19, 2021",0.0,24.166666666666668,9.805555555555555,36.0,,Doherty,
1874," Victoria records 190 new local COVID-19 cases, 103 linked to known outbreaks:   Chief Health Officer Brett Sutton says the number of new COVID-19 infections could keep rising like in New South Wales, driven by people delaying tests and breaching lockdown rules.", ABC Premium News; Sydney," Sep 3, 2021",0.0,23.425925925925927,7.555555555555555,54.0,Burnet,,
1875," Melbourne researcher's reassuring tweets about COVID sacrifices go viral:   As the Victorian government abandons its COVID-zero strategy, was the state's effort to reach zero cases in 2020 worth it? A researcher behind the strategy says ""absolutely"".", ABC Premium News; Sydney," Sep 3, 2021",0.0,23.46153846153846,8.26923076923077,26.0,,,Thompson
1876, Adelaide Hills winery Bird in Hand to require patrons to be fully vaccinated against COVID-19:   A South Australian winery will be one of the first businesses in the state to require customers be fully vaccinated., ABC Premium News; Sydney," Sep 3, 2021",0.0,31.272727272727273,10.696969696969697,33.0,,Doherty,
1877, Four-year-old girl gets COVID-19 in Qld, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,21.741935483870968,7.967741935483871,31.0,,Doherty,
1878, Four-year-old girl gets COVID-19 in Qld, AAP General News Wire; Sydney," Sep 3, 2021",1.0,22.1,7.5,10.0,,,
1879, Qld premier apologises for NRL arrivals, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,20.53125,7.75,32.0,,Doherty,
1880, Qld premier apologises for NRL arrivals, AAP General News Wire; Sydney," Sep 3, 2021",1.0,21.666666666666668,8.666666666666666,6.0,,,
1881, WA hospitals face pressure: medical chief, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,24.210526315789473,8.052631578947368,19.0,,Doherty,
1882, WA hospitals face pressure: medical chief, AAP General News Wire; Sydney," Sep 3, 2021",1.0,25.333333333333332,8.666666666666666,9.0,,,
1883, Private hospitals plan for virus wave," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,28.55263157894737,8.763157894736842,38.0,,Doherty,
1884, Private plan for Covid wave," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,28.18421052631579,8.763157894736842,38.0,,Doherty,
1885, Pressure on WA health system: health boss, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,22.533333333333335,7.2,15.0,,Doherty,
1886, Qld premier denies alarmism over kids, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,27.09090909090909,9.727272727272727,22.0,,Doherty,
1887, Pressure on WA health system: health boss, AAP General News Wire; Sydney," Sep 3, 2021",1.0,25.333333333333332,8.666666666666666,9.0,,,
1888, Qld premier denies alarmism over kids, AAP General News Wire; Sydney," Sep 3, 2021",0.0,25.181818181818183,9.181818181818182,11.0,,Doherty,
1889, Qld premier apologises for NRL arrivals, AAP General News Wire; Sydney," Sep 3, 2021",0.0,20.954545454545453,8.181818181818182,22.0,,Doherty,
1890, Agreement needed on virus deaths: Miles, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,30.944444444444443,10.61111111111111,18.0,,Doherty,
1891, Leaders set to examine hospital capacity, AAP Bulletin Wire; Sydney," Sep 3, 2021",0.0,23.458333333333332,7.625,24.0,,Doherty,
1892, COVID-free states told to be realistic," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,27.5,9.85,20.0,,Doherty,
1893, Partisan squabbling not helping virus fight," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,23.7,9.1,30.0,,Doherty,
1894, The hits and misses in national cabinet," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,23.157894736842106,7.684210526315789,57.0,,Doherty,
1895, Pandemic sacrifices have not been in vain," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,18.0,6.285714285714286,7.0,Burnet,,
1896, Palaszczuk ploy is just playing with numbers," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,20.11111111111111,6.407407407407407,27.0,,Doherty,
1897, Victoria's sacrifices are not in vain:   Comment," The Age; Melbourne, Vic."," Sep 3, 2021",0.0,20.8125,7.5625,32.0,Burnet,,
1898, Queensland Premier Annastacia Palaszczuk apologises for NRL WAGS flight," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 2, 2021",0.0,33.827586206896555,12.0,29.0,,Doherty,
1899, Why October will be NSW's 'worst month' as Covid cases soar," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0.0,24.666666666666668,8.333333333333334,21.0,,Doherty,
1900," Queensland records one new COVID-19 case, Premier calls for end to 'attacks' over reopening:   Queensland records one new case of COVID-19 as the state's leaders come under pressure to commit to the national plan to reopen the state.", ABC Premium News; Sydney," Sep 2, 2021",0.0,25.2,8.457142857142857,35.0,,Doherty,
1901, Covid Qld: Premier Annastacia Palaszczuk’s stance ‘damaging public confidence’," The Courier - Mail (Online); Brisbane, Qld."," Sep 2, 2021",0.0,32.31818181818182,10.863636363636363,22.0,,Doherty,
1902, Private hospitals plan for Covid-19 wave," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,27.72972972972973,8.675675675675675,37.0,,Doherty,
1903, Covid-19: Lagging states widen the divide before border reopening," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,34.80769230769231,12.5,26.0,,Doherty,
1904, Anthony Albanese goes cold on Annastacia Palaszczuk’s push," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,27.736842105263158,9.947368421052632,19.0,,Doherty,
1905," It’s more complex than that, Scott Morrison"," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,21.458333333333332,8.541666666666666,24.0,,Doherty,
1906, Palaszczuk in ‘desperate denial’ of real medical advice: Treasurer," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0.0,28.25,10.535714285714286,28.0,,Doherty,
1907, SA backs national cabinet path out of lockdowns," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,30.52173913043478,12.91304347826087,23.0,,Doherty,
1908, Morrison government’s fight with state premiers ramps up amid High Court threat," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0.0,35.266666666666666,12.133333333333333,15.0,,Doherty,
1909," Coronavirus: Annastacia Palaszczuk pushes for delta data on children, Gladys Berejiklian urges leaders to follow national plan"," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0.0,27.608695652173914,9.76086956521739,46.0,,Doherty,
1910, Covid-19 updates: NSW records 1288 cases; Grim warning for Victoria as virus outbreak grows," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 2, 2021",0.0,30.28846153846154,10.75,52.0,,,Blakely
1911, Queensland Premier says thousands will die each month if borders open," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0.0,28.833333333333332,10.583333333333334,12.0,,Doherty,
1912, Queensland Premier says thousands will die each month if borders open," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0.0,32.69565217391305,12.652173913043478,23.0,,Doherty,
1913, Agreement needed on virus deaths: Miles, AAP General News Wire; Sydney," Sep 2, 2021",0.0,33.07142857142857,11.5,14.0,,Doherty,
1914, Leaders set to examine hospital capacity, AAP General News Wire; Sydney," Sep 2, 2021",1.0,24.714285714285715,7.428571428571429,7.0,,,
1915, Leaders set to examine hospital capacity, AAP General News Wire; Sydney," Sep 2, 2021",0.0,23.666666666666668,7.055555555555555,18.0,,Doherty,
1916, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Sep 2, 2021",0.0,25.344827586206897,8.689655172413794,58.0,,Doherty,Thompson
1917, Premiers quit Covid path out," The Australian; Canberra, A.C.T."," Sep 2, 2021",0.0,32.724137931034484,11.03448275862069,29.0,,Doherty,
1918, Premier’s alarm for children criticised," The Cairns Post; Cairns, Qld."," Sep 2, 2021",0.0,35.111111111111114,12.333333333333334,9.0,,Doherty,
1919, HIDING BEHIND THE CHILDREN," The Courier - Mail; Brisbane, Qld."," Sep 2, 2021",0.0,37.22727272727273,12.863636363636363,22.0,,Doherty,
1920, HIDING BEHIND THE CHILDREN," The Courier - Mail; Brisbane, Qld."," Sep 2, 2021",0.0,36.77272727272727,12.681818181818182,22.0,,Doherty,
1921, Premiers quit Covid path out," The Australian; Canberra, A.C.T."," Sep 2, 2021",0.0,34.36666666666667,11.7,30.0,,Doherty,
1922, Hospitals face ‘cycle of crisis’ with vaccinated below 80pc," The Australian; Canberra, A.C.T."," Sep 2, 2021",0.0,31.7,10.6,20.0,,Doherty,
1923, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Sep 2, 2021",0.0,25.344827586206897,8.689655172413794,58.0,,Doherty,Thompson
1924," Qld records new virus case, family unwell", AAP General News Wire; Sydney," Sep 2, 2021",1.0,28.857142857142858,11.714285714285714,14.0,,,
1925, Qld records another new local virus case, AAP Bulletin Wire; Sydney," Sep 2, 2021",0.0,20.958333333333332,7.708333333333333,24.0,,Doherty,
1926, Treasurer lashes Qld premier on child jabs, AAP Bulletin Wire; Sydney," Sep 2, 2021",0.0,22.17391304347826,7.521739130434782,23.0,,,Blakely
1927," Rotting, stinking, and nothing's being done"," Newcastle Herald; Newcastle, N.S.W."," Sep 2, 2021",0.0,26.614285714285714,9.914285714285715,70.0,,Doherty,
1928, Our interstate solidarity has finally snapped. It's a vaccine target free-for-all," The Canberra Times; Canberra, A.C.T."," Sep 2, 2021",0.0,19.807692307692307,6.846153846153846,26.0,,Doherty,
1929, Our interstate solidarity has finally snapped. It's a vaccine target free-for-all," The Canberra Times; Canberra, A.C.T."," Sep 2, 2021",0.0,19.807692307692307,6.846153846153846,26.0,,Doherty,
1930, Federal fury at 'scaremongering'," Sydney Morning Herald; Sydney, N.S.W."," Sep 2, 2021",0.0,32.833333333333336,11.75,24.0,,Doherty,
1931, Anguish at states' tiny steps out of lockdown," The Age; Melbourne, Vic."," Sep 2, 2021",0.0,27.372549019607842,9.529411764705882,51.0,Burnet,,Blakely
1932, Federal fury at Qld 'scaremongering'," The Age; Melbourne, Vic."," Sep 2, 2021",0.0,32.86363636363637,11.636363636363637,22.0,,Doherty,
1933, Intensive care warning for NSW," The New Zealand Herald; Auckland, New Zealand"," Sep 1, 2021",0.0,22.192307692307693,7.730769230769231,26.0,,Doherty,
1934," NSW hits 70 per cent of first dose Covid-19 vaccines, signalling reopening within just weeks"," News.com.au; Sydney, N.S.W."," Sep 1, 2021",0.0,29.27777777777778,10.166666666666666,18.0,,,
1935," Covid Qld: No need to wait for children to be vaccinated, say experts"," The Courier - Mail (Online); Brisbane, Qld."," Sep 1, 2021",0.0,33.25581395348837,10.86046511627907,43.0,,Doherty,
1936, Spike in Victoria’s coronavirus figures as crowds hit the beach to enjoy the spring sunshine, Herald Sun (Online); Melbourne," Sep 1, 2021",0.0,25.177419354838708,8.612903225806452,124.0,Burnet,,Blakely
1937, Premiers quit agreed path out of coronavirus pandemic," The Australian (Onli ne); Canberra, A.C.T."," Sep 1, 2021",0.0,33.535714285714285,11.5,28.0,,Doherty,
1938, Hospitals face ‘cycle of crisis’ with vaccine rates below 80pc," The Australian (Online); Canberra, A.C.T."," Sep 1, 2021",0.0,32.27777777777778,10.944444444444445,18.0,,Doherty,
1939, Morrison government’s fight with state premiers ramps up amid High Court threat," News.com.au; Sydney, N.S.W."," Sep 1, 2021",0.0,35.266666666666666,12.133333333333333,15.0,,Doherty,
1940, Annastacia Palaszczuk may keep Queensland border closed until kids are jabbed," The Australian (Online); Canberra, A.C.T."," Sep 1, 2021",0.0,33.583333333333336,11.083333333333334,12.0,,Doherty,
1941, Treasurer lashes Qld premier on child jabs, AAP General News Wire; Sydney," Sep 1, 2021",1.0,23.266666666666666,8.066666666666666,15.0,,,
1942, Annastacia Palaszczuk accused of refusing to agree to opening plan," News.com.au; Sydney, N.S.W."," Sep 1, 2021",0.0,31.59090909090909,11.318181818181818,22.0,,Doherty,
1943, Qld records another new local virus case, AAP General News Wire; Sydney," Sep 1, 2021",1.0,23.555555555555557,9.222222222222221,9.0,,,
1944, Treasurer lashes Qld premier on child jabs, AAP General News Wire; Sydney," Sep 1, 2021",1.0,23.53846153846154,8.461538461538462,13.0,,,
1945, More virus exposure sites listed in Qld, AAP General News Wire; Sydney," Sep 1, 2021",1.0,25.6,8.4,5.0,,,
1946, Qld warning on virus-positive NSW truckie, AAP Bulletin Wire; Sydney," Sep 1, 2021",0.0,26.217391304347824,9.08695652173913,23.0,,Doherty,
1947, Qld warning on virus-positive NSW truckie, AAP General News Wire; Sydney," Sep 1, 2021",1.0,26.666666666666668,8.166666666666666,6.0,,,
1948, NSW truckie tests for virus after Qld trip, AAP Bulletin Wire; Sydney," Sep 1, 2021",0.0,24.583333333333332,8.25,24.0,,Doherty,
1949, NSW truckie tests for virus after Qld trip, AAP General News Wire; Sydney," Sep 1, 2021",1.0,20.0,6.0,4.0,,,
1950, NSW truckie tests for virus after Qld trip, AAP General News Wire; Sydney," Sep 1, 2021",1.0,25.333333333333332,8.0,6.0,,,
1951, Qld to restart hotel quarantine for locals, AAP General News Wire; Sydney," Sep 1, 2021",1.0,28.0,11.0,2.0,,,
1952, Feds muscle up on borders," The Australian; Canberra, A.C.T."," Sep 1, 2021",0.0,36.17142857142857,12.971428571428572,35.0,,Doherty,
1953, Feds muscle up on borders," The Australian; Canberra, A.C.T."," Sep 1, 2021",0.0,35.57142857142857,12.82857142857143,35.0,,Doherty,
1954, Feds muscle up on borders," The Australian; Canberra, A.C.T."," Sep 1, 2021",0.0,36.17142857142857,12.971428571428572,35.0,,Doherty,
1955, Qld to restart hotel quarantine for Qlders, AAP Bulletin Wire; Sydney," Sep 1, 2021",0.0,27.25,10.125,24.0,,Doherty,
1956, Qld to restart hotel quarantine for Qlders, AAP General News Wire; Sydney," Sep 1, 2021",1.0,28.555555555555557,11.11111111111111,9.0,,,
1957, Caution over national reopening plan," The Canberra Times; Canberra, A.C.T."," Sep 1, 2021",0.0,30.357142857142858,10.428571428571429,14.0,,Doherty,
1958, Caution over national reopening plan," The Canberra Times; Canberra, A.C.T."," Sep 1, 2021",0.0,30.357142857142858,10.428571428571429,14.0,,Doherty,
1959, Two die as state plots path out of lockdown," The Age; Melbourne, Vic."," Sep 1, 2021",0.0,30.0,10.085714285714285,35.0,,,Blakely
1960, Michaelia Cash: states border powers fall at 80 per cent vaccination," The Australian (Online); Canberra, A.C.T."," Aug 31, 2021",0.0,35.94285714285714,12.942857142857143,35.0,,Doherty,
1961, Leaders still at odds on threshold," The Australian; Canberra, A.C.T."," Aug 31, 2021",0.0,34.6875,11.75,16.0,,Doherty,
1962, Kids can come home," The Courier - Mail; Brisbane, Qld."," Aug 31, 2021",0.0,27.0625,10.0,16.0,,Doherty,
1963, Leaders still at odds on threshold," The Australian; Canberra, A.C.T."," Aug 31, 2021",0.0,34.6875,11.75,16.0,,Doherty,
1964, Letters: Consider needs of students when delaying HSC exams," The Daily Advertiser; Wagga Wagga, N.S.W."," Aug 31, 2021",0.0,20.428571428571427,6.714285714285714,28.0,,Doherty,
1965, National COVID plan could see state suffer," Advocate; Burnie, Tas."," Aug 31, 2021",0.0,26.620689655172413,8.551724137931034,29.0,,Doherty,
1966, COVID plan concerns," The Examiner; Launceston, Tas."," Aug 31, 2021",0.0,24.666666666666668,8.142857142857142,42.0,,Doherty,
1967, Business backs PM's call on reopening," The Age; Melbourne, Vic."," Aug 31, 2021",0.0,24.75,7.583333333333333,24.0,,Doherty,
1968, Media Release: Vital to get COVID-19 vaccine certificates right first time, MediaNet Press Release Wire; Sydney," Aug 30, 2021",1.0,6.0,1.0,1.0,,,
1969, WE NEED A PLAN," Herald Sun; Melbourne, Vic."," Aug 30, 2021",0.0,34.964285714285715,12.75,28.0,,Doherty,
1970, Herald Sun," Herald Sun; Melbourne, Vic."," Aug 30, 2021",0.0,34.30769230769231,12.73076923076923,26.0,,Doherty,
1971," Don’t look, it’s getting worse"," The Daily Telegraph; Surry Hills, N.S.W."," Aug 30, 2021",0.0,28.38888888888889,10.722222222222221,36.0,,Doherty,
1972, WE NEED A PLAN," Herald Sun; Melbourne, Vic."," Aug 30, 2021",0.0,35.214285714285715,12.821428571428571,28.0,,Doherty,
1973, Economy should be factored into reopening plans:   The Herald's View," Sydney Morning Herald; Sydney, N.S.W."," Aug 30, 2021",0.0,24.413793103448278,9.482758620689655,29.0,,Doherty,
1974, No new SA cases but 99 in quarantine linked to Covid-positive NSW truckies, The Advertiser (Online); Adelaide," Aug 30, 2021",1.0,29.38888888888889,9.574074074074074,54.0,,,
1975, Leaders still at odds on Covid-19 vaccine threshold," The Australian (Online); Canberra, A.C.T."," Aug 30, 2021",0.0,36.92857142857143,12.785714285714286,14.0,,Doherty,
1976," Don’t look now, it’s our worst day"," The Daily Telegraph; Surry Hills, N.S.W."," Aug 30, 2021",0.0,28.38888888888889,10.722222222222221,36.0,,Doherty,
1977, We need clarity on future," The Courier - Mail; Brisbane, Qld."," Aug 30, 2021",0.0,27.7,9.8,10.0,,Doherty,
1978, We need clarity on future," The Courier - Mail; Brisbane, Qld."," Aug 30, 2021",0.0,27.7,9.8,10.0,,Doherty,
1979," Don’t look, it’s getting worse"," The Daily Telegraph; Surry Hills, N.S.W."," Aug 30, 2021",0.0,28.333333333333332,10.583333333333334,36.0,,Doherty,
1980," Don’t look, it’s getting worse"," The Daily Telegraph; Surry Hills, N.S.W."," Aug 30, 2021",0.0,28.38888888888889,10.722222222222221,36.0,,Doherty,
1981, We need clarity on future," The Courier - Mail; Brisbane, Qld."," Aug 30, 2021",0.0,27.7,9.8,10.0,,Doherty,
1982, NSW outbreak puts strain on Doherty assumption: Barr," The Canberra Times; Canberra, A.C.T."," Aug 30, 2021",0.0,31.166666666666668,8.666666666666666,12.0,,Doherty,
1983, NSW outbreak puts strain on Doherty assumption: Barr," The Canberra Times; Canberra, A.C.T."," Aug 30, 2021",0.0,31.166666666666668,8.666666666666666,12.0,,Doherty,
1984, Economy must be part of plans to reopen:   The Age's View," The Age; Melbourne, Vic."," Aug 30, 2021",0.0,24.807692307692307,9.73076923076923,26.0,,Doherty,
1985," Victoria records 73 COVID cases, Melbourne outbreak stabilising as lockdown settings weighed up:   Chief Health Officer Brett Sutton says Victoria will attempt to drive its Delta outbreak back to zero cases, but won't hold out ""absurd hope"" if numbers continue to climb, despite heavy restrictions. The state recorded 73 new local cases on Sunday, 52 of which have been linked to existing outbreaks.", ABC Premium News; Sydney," Aug 29, 2021",0.0,28.753846153846155,9.892307692307693,65.0,,,Blakely
1986," 73 new cases, Dandenong Hospital added to exposure site list", Herald Sun (Online); Melbourne," Aug 29, 2021",0.0,30.67924528301887,10.320754716981131,106.0,,Doherty,
1987, Campbell Newman’s sky-high support for border protests," The Courier - Mail (Online); Brisbane, Qld."," Aug 29, 2021",0.0,34.375,12.5,8.0,,Doherty,
1988," Just the vax, Anna: Will we OPEN at 80?"," The Courier - Mail; Brisbane, Qld."," Aug 29, 2021",0.0,32.666666666666664,11.133333333333333,15.0,,Doherty,
1989," Just the vax, Anna: Will we OPEN at 80?"," The Courier - Mail; Brisbane, Qld."," Aug 29, 2021",0.0,32.666666666666664,11.133333333333333,15.0,,Doherty,
1990," Just the vax, Anna: Will we OPEN at 80?"," The Courier - Mail; Brisbane, Qld."," Aug 29, 2021",0.0,32.666666666666664,11.133333333333333,15.0,,Doherty,
1991," Victoria to remain in lockdown as COVID cases surge but Andrews hopeful of driving down numbers:   As COVID-19 cases continue to rise in the state, Victorians have been told to prepare for another lockdown extension. Will this be the norm till we get to 80 per cent vaccination rates in the community?", ABC Premium News; Sydney," Aug 29, 2021",0.0,25.041666666666668,9.645833333333334,48.0,,Doherty,
1992, HOMES BECOME A NIGHTMARE," Herald Sun; Melbourne, Vic."," Aug 29, 2021",0.0,27.22222222222222,8.703703703703704,27.0,,Doherty,
1993, Tough choices; ahead if elimination doesn't work," Sunday Star - Times; Wellington, New Zealand"," Aug 29, 2021",0.0,22.114285714285714,7.9,70.0,,Doherty,
1994, Wellcamp quarantine facility 'a game of politics'," Stock and Land; Tullamarine, Vic."," Aug 29, 2021",0.0,30.9375,12.208333333333334,48.0,,Doherty,
1995, Delta blow: Upturn in cases; means hard choices," Sunday News; Auckland, New Zealand"," Aug 29, 2021",0.0,22.14516129032258,8.0,62.0,,Doherty,
1996, Berejiklian must reveal plan to reopen economy:   The Herald's View," Sun Herald; Sydney, N.S.W."," Aug 29, 2021",0.0,22.833333333333332,9.033333333333333,30.0,,Doherty,
1997, Living with COVID? Read the fine print," Sunday Age; Melbourne, Vic."," Aug 29, 2021",0.0,21.324324324324323,7.837837837837838,37.0,,Doherty,
1998," Stick to plan to reopen, Frydenberg tells states:   EXCLUSIVE"," Sunday Age; Melbourne, Vic."," Aug 29, 2021",0.0,30.525,11.125,40.0,,Doherty,
1999, Frydenberg warns states to stick to the plan to reopen:   exclusive," Sun Herald; Sydney, N.S.W."," Aug 29, 2021",0.0,29.636363636363637,10.969696969696969,33.0,,Doherty,
2000, LEADERS TOLD TO OPEN UP," The Courier - Mail; Brisbane, Qld."," Aug 28, 2021",0.0,33.65384615384615,11.73076923076923,26.0,,Doherty,
2001, Our Covid mindset must change if we are ever to open up," Weekend Australian; Canberra, A.C.T."," Aug 28, 2021",0.0,34.19736842105263,12.657894736842104,76.0,,Doherty,Blakely
2002, ‘Safe to reopen’ at 80pc," The Daily Telegraph; Surry Hills, N.S.W."," Aug 28, 2021",0.0,30.75,10.25,4.0,,Doherty,
2003, Pressure on Palaszczuk to open up," The Cairns Post; Cairns, Qld."," Aug 28, 2021",0.0,35.55555555555556,12.833333333333334,18.0,,Doherty,
2004, Queensland Premier Palaszczuk hasn’t ruled out High Court stoush with PM over NSW border closure," News.com.au; Sydney, N.S.W."," Aug 28, 2021",0.0,38.806451612903224,15.0,31.0,,Doherty,
2005, Queensland Premier Palaszczuk hasn’t ruled out High Court stoush with PM over NSW border closure," News.com.au; Sydney, N.S.W."," Aug 28, 2021",0.0,38.806451612903224,15.0,31.0,,Doherty,
2006," Premier Daniel Andrews confirms Victorian lockdown will be extended as 92 new COVID cases recorded:   Victoria records 92 new locally acquired cases of COVID-19, the highest daily figure since the middle of 2020's deadly second wave.", ABC Premium News; Sydney," Aug 28, 2021",0.0,26.970588235294116,9.117647058823529,68.0,,Doherty,
